customer_id,segment,category,list_price,discount_rate,cogs_ratio,competitor_intensity,shipping_distance_km,sales_revenue,cogs_amount,shipping_cost,return_probability,expected_return_cost,total_cost,pocket_profit,pocket_margin_pct,margin_loss,discount_x_cogs,cost_burden
1,Regular Buyer,Home,8714.614140161793,0.028272361292100267,0.5988442254109856,0.18093312764891567,454.0487195151597,8468.231420669894,5218.696354520811,118.10730792727395,0.04129547983380366,349.69967986025614,5686.5033423083405,2781.7280783615533,0.32848985108882395,0,0.016930740298507316,0.6715101489111761
2,At-Risk,Apparel,1368.0228849020448,0.2909975513787478,0.6206344527269926,0.7428988144234869,100.71960098649822,969.9315751654593,849.0421344891821,65.10794014797473,0.13877583656206885,134.60306575155178,1048.7531403887087,-78.82156522324942,-0.0812650781162613,0,0.18060310604484403,1.0812650781162614
3,Deal Hunter,Beauty,318.57924442005356,0.2206315569737849,0.3598044445953694,0.9302194957612514,321.898649146487,248.29060970412516,114.62622809816982,98.28479737197304,0.022083757103687863,5.483189515832465,218.39421498597534,29.89639471814982,0.12040888197010664,1,0.07938421481716428,0.8795911180298933
4,Deal Hunter,Grocery,841.9145360098279,0.13283275154049162,0.6930483884828031,0.5069724399574245,648.652987844694,730.0807116297061,583.4875124218581,147.2979481767041,0.013373352792162209,9.763626923376902,740.5490875219391,-10.468375892232984,-0.014338655610918948,1,0.0920595243928743,1.0143386556109188
5,Premium Loyal,Grocery,1074.7702344600211,0.09159330949225901,0.5750991907042559,0.7878830609181101,458.2842026447971,976.3284717420566,618.0994920309814,118.74263039671956,0.014946172009364576,14.59237327629682,751.4344957039979,224.89397603805878,0.2303466328670943,0,0.05267523816292259,0.7696533671329057
6,Premium Loyal,Grocery,625.8043413612941,0.03396344199692711,0.6847089366814341,0.7552660353491906,193.71664223928647,604.5498719120445,428.49382514411684,79.05749633589298,0.026635323993440985,16.102381708570555,523.6537031885804,80.89616872346414,0.13381223366669354,1,0.02325507225575752,0.8661877663333065
7,Premium Loyal,Electronics,792.9450136262923,0.21166950948776242,0.5133357940963089,0.8683223772607733,244.23527183820786,625.1027315412479,407.04705824456124,86.63529077573118,0.08589796188864222,53.69505061041626,547.3773996307086,77.72533191053924,0.12434009321779851,1,0.10865753573887671,0.8756599067822015
8,Occasional,Electronics,2129.6109309060625,0.1753814598731392,0.6081064823169823,0.12554175681671467,547.7428219524435,1756.1166568819624,1295.0302118970797,132.16142329286652,0.0796463724461236,139.86832131286224,1567.0599565028085,189.05670037915388,0.10765611705706937,0,0.10665060262707166,0.8923438829429307
9,Deal Hunter,Grocery,3064.923765631897,0.056378637352722215,0.6138291848464941,0.9597744969979009,365.93804072238555,2892.1275401355965,1881.3396566744743,104.89070610835783,0.014740010742090259,42.62999100909377,2028.860353791926,863.2671863436706,0.29848862968996054,1,0.03460685300897758,0.7015113703100394
10,Deal Hunter,Home,346.70949141891623,0.09090298256533158,0.5726305316271921,0.8788211414471662,38.30851321900032,315.1925645652275,198.5364403914074,55.74627698285005,0.046265190369567374,14.582444002682406,268.86516137693985,46.32740318828763,0.14698126921931376,1,0.0520538232328832,0.8530187307806862
11,Premium Loyal,Home,1181.1818561337511,0.08148588430067534,0.6089659957875078,0.8888322611194193,397.7774295769676,1084.9322080667794,719.2995852266265,109.66661443654513,0.041474881013339286,44.99743423710913,873.9636339002808,210.96857416649857,0.19445323182212423,1,0.049622132675786405,0.8055467681778757
12,At-Risk,Electronics,1863.3681524379247,0.049468345975351775,0.5335470492345791,0.9967175511188691,303.286448385625,1771.1904119936735,994.194579370944,95.49296725784376,0.08648110530979958,153.17450454333218,1242.86205117212,528.3283608215536,0.298289984658883,0,0.026393690025664204,0.701710015341117
13,Occasional,Grocery,770.150504588432,0.20988729312137983,0.40803538880397805,0.6755287039212272,843.5130384157234,608.5056998843013,314.2486605773207,176.5269557623585,0.013140320417952194,7.9959598726299745,498.7715762123092,109.73412367199211,0.18033376465143464,1,0.08564144325379673,0.8196662353485653
14,Regular Buyer,Home,2184.0742296851895,0.23959396137627736,0.304997531368327,0.17350622869040935,59.580756389452254,1660.7832330550734,666.1372483791632,58.93711345841784,0.03723208300930757,61.83441919357269,786.9087810311537,873.8744520239197,0.5261821257771219,0,0.07307556675052289,0.47381787422287813
15,Premium Loyal,Electronics,1645.3957732863873,0.23114133555807634,0.4759181002840827,0.8405167738243117,0.5195643849545248,1265.076796727358,783.0736306379167,50.07793465774318,0.07962012333728183,100.72557058656565,933.8771358822255,331.1996608451325,0.26180202000535996,0,0.11000434531592539,0.73819797999464
16,Premium Loyal,Grocery,1262.8514552942358,0.09282175410436934,0.6448976299853133,0.22138757949284718,859.5237404728275,1145.6313680405694,814.4099105427565,178.92856107092413,0.0016797301656892773,1.9243515676576193,995.2628231813383,150.36854485923118,0.1312538649464653,1,0.05986052923298731,0.8687461350535347
17,Regular Buyer,Apparel,905.4270497658122,0.05771442646293485,0.42533882914782944,0.7641043756794622,118.63890093018667,853.1708468845511,385.1132812261641,67.795835139528,0.15920132432421366,135.82592869883146,588.7350450645235,264.43580182002756,0.3099447230125648,0,0.02454818657668321,0.6900552769874352
18,Regular Buyer,Grocery,2250.091659221091,0.10312909620812255,0.6772966245862536,0.4816220317302854,16.013137885218207,2018.041740020185,1523.9794858001278,52.40197068278273,0.005727546389326808,11.5584276815634,1587.939884164474,430.10185585571094,0.2131283250124494,0,0.0698489887583924,0.7868716749875506
19,Regular Buyer,Grocery,981.6255286386397,0.1585941366217129,0.7169422991419186,0.1059519454971414,124.88026608199948,825.9454754383621,703.7688633985877,68.73203991229992,0.027076436357690505,22.363660100629236,794.8645634115168,31.08091202684534,0.037630706809489406,0,0.11370284493999841,0.9623692931905106
20,Regular Buyer,Beauty,451.95787076083985,0.28051882747322726,0.6067262067559815,0.49220089253065014,1085.8294454766958,325.17517878771264,274.2146845402345,212.87441682150435,0.051792380325899334,16.841596532315528,503.93069789405433,-178.7555191063417,-0.5497206760145751,1,0.1701981241164668,1.549720676014575
21,Deal Hunter,Beauty,1840.291862302671,0.34276023390614174,0.530085284760496,0.816997766836511,93.86333922715467,1209.5129931242384,975.5116358711348,64.0795008840732,0.029088598623894922,35.18303798737675,1074.7741747425848,134.73881838165357,0.11139923187895305,1,0.18169215619471135,0.8886007681210469
22,Premium Loyal,Apparel,671.0082230080527,0.3191335725749462,0.6729649901064109,0.1786590125945644,192.82164101602373,456.86697157232663,451.5650421579345,78.92324615240355,0.1433319982681696,65.48365597818862,595.9719442885266,-139.1049727162,-0.30447587891386513,1,0.2147657215105222,1.304475878913865
23,Regular Buyer,Apparel,484.4639198369209,0.047656782934039084,0.6888421775050817,0.10199076178757717,471.5604689821523,461.37592796987906,333.71918146311197,120.73407034732284,0.15671934424849965,72.30653288348245,526.7597846939173,-65.3838567240382,-0.1417149286737534,1,0.032828002129170496,1.1417149286737533
24,Regular Buyer,Grocery,2005.437785152372,0.033782461494552905,0.5229871551133904,0.5074859264871137,98.8945808261978,1937.6891603957406,1048.8182020137378,64.83418712392967,0.010557297100955284,20.45676015559843,1134.109149293266,803.5800111024746,0.4147104848015751,0,0.017667793429763882,0.5852895151984249
25,Regular Buyer,Home,1587.114195812305,0.28269554122982804,0.5601775202997243,0.10134713363515718,518.0265962490284,1138.4440892336022,889.0656946426282,127.70398943735427,0.047200383930072726,53.734998094748,1070.5046821747305,67.93940705887167,0.05967742087765444,0,0.15835968728591357,0.9403225791223455
26,Occasional,Apparel,904.0916212978519,0.22073756471376124,0.45238046191052816,0.9412652704553818,613.2328159819899,704.524638534448,408.9933852521606,141.98492239729848,0.1505538021197316,106.06886301839072,657.0471706678499,47.47746786659809,0.06738936478553924,0,0.09985736148621642,0.9326106352144607
27,Premium Loyal,Grocery,2171.4538412237634,0.11251647863007973,0.5843440763930002,0.8423758815182772,131.3631458436128,1927.1295015015053,1268.8761892799325,69.70447187654192,0.00875320147643631,16.868552797826943,1355.4492139543013,571.680287547204,0.29664860981152774,0,0.06574833778408669,0.7033513901884723
28,Regular Buyer,Electronics,2538.036042435811,0.18511697757820564,0.30196511940585596,0.6671055587869773,50.592835658624715,2068.202481275543,766.3983566104957,57.58892534879371,0.09007353375583457,186.29030601107345,1010.2775879703629,1057.9248933051801,0.5115190136764151,0,0.055898870238454024,0.4884809863235849
29,Deal Hunter,Beauty,2190.451202961011,0.11215864306674127,0.5148956517704191,0.11558619074760901,257.0564031791951,1944.7731683329928,1127.8537998199083,88.55846047687928,0.037150706772478996,72.24969771572395,1288.6619580125114,656.1112103204814,0.337371587084823,0,0.05774999762353554,0.662628412915177
30,Premium Loyal,Home,2127.7488123218286,0.2369160421653985,0.447612870233622,0.6128402119148136,599.6976137675118,1623.6509849844135,952.407753019554,139.9546420651268,0.054686433877869214,88.79168223108735,1181.1540773157683,442.49690766864524,0.272532035370208,0,0.10604666963804384,0.727467964629792
31,Deal Hunter,Grocery,500.54303463826244,0.39313283716026004,0.5394300292799038,0.7039778792763198,839.6871610181414,303.763131310116,270.0079438307698,175.9530741527212,0.0146391639888758,4.446838293023202,450.4078562765142,-146.6447249663982,-0.48276011750974,1,0.21206765786025072,1.48276011750974
32,Premium Loyal,Electronics,5087.743250020554,0.3534136408671208,0.45457540672564867,0.6287014712752087,18.684141753003583,3289.665384233672,2312.762957193767,52.80262126295054,0.09243443525736997,304.07836197735844,2669.643940434076,620.021443799596,0.18847553516268345,0,0.16065314953956378,0.8115244648373166
33,Premium Loyal,Beauty,2824.1887168869916,0.14037614365901263,0.3204306391673326,0.9522020857249011,384.5520221503022,2427.7399958451006,904.9565956812677,107.68280332254533,0.03929437677157539,95.39653010016026,1108.0359291039733,1319.7040667411272,0.5435936587112723,0,0.04498081743650272,0.4564063412887277
34,At-Risk,Electronics,845.0258893516263,0.05679756899443068,0.4715331385538083,0.8482094795673817,148.769494892229,797.0304730990972,398.4577097651955,72.31542423383435,0.08156803761544291,65.01221161040142,535.7853456094313,261.24512748966595,0.3277730730593842,0,0.02678193597017037,0.6722269269406158
35,At-Risk,Grocery,1791.114898527913,0.152694186301005,0.49291926843326483,0.42858326368368616,268.9966711888171,1517.6220665255862,882.8750454623002,90.34950067832256,0.013740708548734524,20.853202503256277,994.0777486438791,523.5443178817071,0.34497674317578886,0,0.07526590660550404,0.6550232568242111
36,Occasional,Apparel,2085.2264822218735,0.1606509122755292,0.6778275657645983,0.7253187879595964,376.18795727657346,1750.232945551837,1413.423990512329,106.42819359148601,0.14350999821208904,251.17592688688347,1771.0281109906985,-20.79516543886143,-0.011881370129451455,0,0.10889361680558399,1.0118813701294516
37,Regular Buyer,Beauty,1752.0258663015702,0.12922309625381392,0.47307120536481784,0.5150316162960619,664.4841683152295,1525.6236591413108,828.832988401623,149.67262524728443,0.03841836459423953,58.61196597048869,1037.117579619396,488.50607952191467,0.32020090708141463,0,0.06113172590576563,0.6797990929185853
38,Premium Loyal,Electronics,7588.9520683648725,0.16088711262815586,0.44829703885784644,0.9355131832500602,20.3076419443818,6367.9874822121765,3402.1047402821014,53.04614629165727,0.07091459894694441,451.5832784002388,3906.7341649739974,2461.253317238179,0.38650410732012996,0,0.07212521618159111,0.61349589267987
39,Deal Hunter,Apparel,381.38091112725954,0.3453511256244684,0.40697292077073666,0.6563137151892415,93.39048893545512,249.67058417777514,155.21170332766556,64.00857334031826,0.15687173002119742,39.16625647537059,258.3865331433544,-8.715948965579287,-0.03490979521789877,1,0.1405485562868515,1.0349097952178987
40,Regular Buyer,Home,555.0410347142106,0.1817213932190296,0.6871059257565717,0.6238629135839004,479.0102381831205,454.17820459221247,381.3719839901931,121.85153572746808,0.0656678650272837,29.82491303749545,533.0484327551566,-78.8702281629441,-0.17365480634139713,1,0.12486184611753533,1.1736548063413972
41,Premium Loyal,Grocery,287.39320451449646,0.1205284062093606,0.5232380206184121,0.5506275151799661,290.67596974750126,252.7541596189634,150.37505146934762,93.6013954621252,-0.009091017524025065,0.0,243.97644693147282,8.777712687490578,0.034728262042149245,1,0.06306504469327777,0.9652717379578507
42,Regular Buyer,Grocery,1927.349155856696,0.24680654878083375,0.5826793041435411,0.4399650728774539,117.78727408883822,1451.6667624040515,1123.026464976221,67.66809111332573,0.019980182528344805,29.004566883164298,1219.699122972711,231.96763943134056,0.15979400055091678,0,0.14380906810168514,0.8402059994490833
43,Premium Loyal,Beauty,2793.9508562862557,0.15060192028520197,0.364745712590341,0.23325282562883207,33.59561133146305,2373.1764921470613,1019.0815960185238,55.03934169971946,0.039559059247328276,93.88062945721228,1168.0015671754556,1205.1749249716056,0.5078319834026584,0,0.054931404731899725,0.49216801659734155
44,At-Risk,Electronics,2414.576593990624,0.13213219589833972,0.3394189365553314,0.34653839647288287,1231.2854791476332,2095.533286461909,819.5530197636919,234.69282187214498,0.09262420586611815,194.097106524551,1248.3429481603878,847.1903383015213,0.4042838850495734,0,0.04484816941653519,0.5957161149504265
45,Regular Buyer,Home,1434.684957920873,0.4335020815637529,0.4417749127852846,0.39925083540606177,225.4216415093199,812.7460422739694,633.8078221598533,83.81324622639798,0.05260293601910512,42.75282806151852,760.3738964477698,52.372145826199585,0.06443851228074686,1,0.19151034427506627,0.9355614877192532
46,Deal Hunter,Beauty,2502.967319968577,0.059201638157836314,0.7447868385656651,0.23861590084848194,264.28789505705566,2354.7875543709083,1864.177117272572,89.64318425855835,0.049710679662557294,117.05808978870894,2070.8783913198395,283.90916305106884,0.12056678426216517,1,0.04409260092148335,0.8794332157378348
47,Regular Buyer,Beauty,1426.3020407403428,0.13390545337901333,0.41903109471457217,0.8314419339318728,25.179701250540628,1235.3124193195952,597.6649055250542,53.776955187581095,0.03895220644212533,48.118144377858165,699.5600050904934,535.7524142291018,0.433697909816362,0,0.05611054871765906,0.566302090183638
48,Regular Buyer,Electronics,3270.115375793403,0.0609530533576246,0.47486596726402225,0.10199649563012583,670.8120498858087,3070.7918588070793,1552.866500991086,150.6218074828713,0.08047888281757536,247.13389816209934,1950.6222066360565,1120.1696521710228,0.3647820183443429,0,0.028944530640363963,0.6352179816556571
49,Regular Buyer,Home,4384.5198736203065,0.2362839500690513,0.5515495069874585,0.9241943930948312,2425.076983037991,3348.528198725043,2418.279774671994,413.76154745569863,0.05963152922546911,199.67785714457983,3031.7191792722724,316.80901945277037,0.09461142348253058,1,0.1303222961696345,0.9053885765174694
50,Premium Loyal,Electronics,858.382302309869,0.23685809377858436,0.47498109694567275,0.21545451736192778,1915.245426703058,655.0675064514809,407.7153675498937,337.28681400545867,0.10453025773478934,68.47437528305908,813.4765568384114,-158.40905038693052,-0.24182095559133562,1,0.11250311720341302,1.2418209555913355
51,At-Risk,Grocery,1436.3924859504916,0.0525424663807649,0.6074156680389379,0.14587205928076646,186.4082734407517,1360.9208820478545,872.4873014197285,77.96124101611275,0.004725619016335402,6.43119359993329,956.8797360357746,404.04114601207993,0.29688804936558577,0,0.031915117317085746,0.7031119506344142
52,Occasional,Apparel,1635.1138137779321,0.12635194638812164,0.45027062212234337,0.9956684825179843,1623.9399914521948,1428.5140008409858,736.243714170627,293.5909987178292,0.15115537341098606,215.92756721994087,1245.762280108397,182.75172073258886,0.12793134727766087,0,0.05689256950654851,0.8720686527223391
53,At-Risk,Grocery,5655.289741762958,0.12571858262648175,0.4178785928792306,0.9998164594342968,261.83399185139893,4944.314731086437,2363.2245196122526,89.27509877770984,0.0027547371016154324,13.620287231787538,2466.11990562175,2478.194825464687,0.5012210913442684,0,0.052535104406725486,0.4987789086557316
54,Occasional,Grocery,943.1698237159692,0.16934643861648344,0.85,0.27258181464627285,244.89358917778657,783.4473730591333,801.6943501585738,86.73403837666798,0.007610729226746783,5.962605819759136,894.3909943550009,-110.94362129586762,-0.14160953895686082,1,0.1439444728240109,1.1416095389568608
55,Deal Hunter,Beauty,4350.8662808426025,0.08961212085610322,0.43758873796940967,0.22041712978246297,890.8550875167304,3960.9759258549907,1903.8900849075735,183.62826312750954,0.03486763272381957,138.109853810603,2225.628201845686,1735.3477240093048,0.4381111515174695,0,0.039213254872184425,0.5618888484825305
56,At-Risk,Grocery,559.5608410602464,0.2425813879750052,0.6454194399206336,0.27799716688684406,784.6173880023481,423.82179557939054,361.1514446386229,167.6926082003522,2.4159489812533574e-05,0.010239318352629973,528.8542921573278,-105.03249657793725,-0.24782231039900002,1,0.15656674356199776,1.247822310399
